url_path,views_total,views_unique
/ulfsri/firepydaq/tree/main,4,1
/ulfsri/firepydaq,3,2
/ulfsri/firepydaq/tree/firepydaq-stats,3,2
/ulfsri/firepydaq/blob/firepydaq-stats/ulfsri/firepydaq/latest-report/report.pdf,2,2
/ulfsri/firepydaq/tree/firepydaq-stats/ulfsri/firepydaq,2,2
/ulfsri/firepydaq/tree/firepydaq-stats/ulfsri/firepydaq/latest-report,2,2
/ulfsri/firepydaq/releases,1,1
